date,open,high,low,close,volume,vwap,trades
2015-01-02 05:00:00,103.76,104.2,102.44,102.94,31314599.0,103.1199,91790
2015-01-05 05:00:00,102.49,102.61,101.14,101.43,36521270.0,101.9087,106336
2015-01-06 05:00:00,101.58,101.75,99.62,100.07,66205451.0,100.6649,153175
2015-01-07 05:00:00,100.73,101.6,100.485,101.36,37577361.0,100.9781,109087
2015-01-08 05:00:00,102.22,103.5,102.111,103.3,40212640.0,102.8993,92307
2015-01-09 05:00:00,103.62,103.65,102.02,102.62,41410071.0,102.8481,120877
2015-01-12 05:00:00,102.82,102.93,101.285,101.55,34129751.0,101.9895,84621
2015-01-13 05:00:00,102.54,103.62,100.7,101.52,56162334.0,102.0305,147824
2015-01-14 05:00:00,100.5,101.4829,100.07,100.96,51354217.0,100.8551,137548
2015-01-15 05:00:00,101.43,101.59,99.525,99.65,51005416.0,100.383,133457
2015-01-16 05:00:00,99.52,100.95,99.36,100.82,35362210.0,100.0928,92892
2015-01-20 05:00:00,101.43,101.88,100.29,101.62,30964056.0,101.1111,86132
2015-01-21 05:00:00,101.32,102.619,100.9648,102.14,40128772.0,101.8896,107547
2015-01-22 05:00:00,102.54,104.14,101.64,104.03,40887168.0,102.9485,107380
2015-01-23 05:00:00,104.02,104.58,103.72,104.26,34782992.0,104.1643,88949
2015-01-26 05:00:00,104.14,104.33,103.61,104.14,19960870.0,103.9961,61724
2015-01-27 05:00:00,102.5,102.56,101.1,101.44,45253205.0,101.9301,123189
2015-01-28 05:00:00,103.07,103.18,100.9,100.92,43591675.0,102.0487,134312
2015-01-29 05:00:00,100.84,102.0779,99.96,101.89,46539734.0,100.8668,127691
2015-01-30 05:00:00,101.8,102.58,100.96,101.1,42927638.0,101.8243,117210
2015-02-02 05:00:00,101.33,102.07,99.75,101.98,43624654.0,100.9967,121221
2015-02-03 05:00:00,102.35,103.03,101.68,102.96,30750360.0,102.4395,82603
2015-02-04 05:00:00,102.54,103.55,102.31,102.87,34073211.0,102.9151,102154
2015-02-05 05:00:00,103.13,103.83,102.87,103.76,23605516.0,103.4719,62464
2015-02-06 05:00:00,103.92,104.17,102.76,103.13,34169256.0,103.5479,84460
2015-02-09 05:00:00,102.73,103.285,102.55,102.8,22604655.0,102.9539,66620
2015-02-10 05:00:00,103.37,104.54,103.21,104.4,23686531.0,103.8153,71640
2015-02-11 05:00:00,104.52,105.02,104.32,104.78,20256047.0,104.7244,66332
2015-02-12 05:00:00,105.46,106.04,105.3,106.0,22520295.0,105.6561,62753
2015-02-13 05:00:00,106.3,106.93,106.101,106.91,29030249.0,106.4137,62406
2015-02-17 05:00:00,106.91,107.08,106.6432,107.01,17675344.0,106.8934,45268
2015-02-18 05:00:00,106.88,107.2199,106.74,107.16,15149619.0,106.9754,43098
2015-02-19 05:00:00,107.09,107.76,107.06,107.69,19828113.0,107.5072,51309
2015-02-20 05:00:00,107.62,108.47,107.28,108.41,28336710.0,107.956,74399
2015-02-23 05:00:00,108.35,108.55,108.11,108.52,17867968.0,108.3512,49331
2015-02-24 05:00:00,108.38,108.73,108.05,108.6,19745011.0,108.4771,49965
2015-02-25 05:00:00,108.44,108.86,108.09,108.33,19472341.0,108.4636,56217
2015-02-26 05:00:00,108.44,108.94,108.135,108.88,22255476.0,108.6275,55926
2015-02-27 05:00:00,108.84,108.91,108.23,108.4,27757584.0,108.6022,50938
2015-03-02 05:00:00,108.61,109.42,108.59,109.38,22988645.0,109.0494,61025
2015-03-03 05:00:00,109.05,109.16,108.18,108.87,20788924.0,108.6829,59066
2015-03-04 05:00:00,108.51,108.67,107.86,108.45,21007420.0,108.3404,60607
2015-03-05 05:00:00,108.73,108.965,108.19,108.64,15381039.0,108.6588,44306
2015-03-06 05:00:00,108.5,108.71,107.14,107.41,30990366.0,107.8337,84754
2015-03-09 04:00:00,107.63,107.9857,107.19,107.72,26237101.0,107.5347,65843
2015-03-10 04:00:00,106.95,106.98,105.72,105.72,34234496.0,106.2702,90078
2015-03-11 04:00:00,105.875,106.01,105.07,105.11,25459733.0,105.5252,67758
2015-03-12 04:00:00,105.03,105.92,104.96,105.8,21473171.0,105.5692,59661
2015-03-13 04:00:00,105.7,106.12,104.68,105.34,42021103.0,105.3464,100730
2015-03-16 04:00:00,105.73,106.74,105.62,106.7,25674085.0,106.2794,73730
2015-03-17 04:00:00,106.405,107.04,106.16,106.87,19603813.0,106.6292,56761
2015-03-18 04:00:00,106.58,108.41,106.03,107.92,40622188.0,107.3038,112393
2015-03-19 04:00:00,108.03,108.38,107.87,108.08,31314035.0,108.1093,68715
2015-03-20 04:00:00,108.72,109.07,108.51,108.53,31761404.0,108.6071,75023
2015-03-23 04:00:00,108.47,108.77,108.28,108.32,17268507.0,108.5081,44247
2015-03-24 04:00:00,108.31,108.81,107.91,107.93,22445280.0,108.2832,53143
2015-03-25 04:00:00,108.1,108.2,105.42,105.46,41581435.0,106.5751,113675
2015-03-26 04:00:00,104.59,105.7,104.24,105.1,47846276.0,104.9794,127544
2015-03-27 04:00:00,105.08,105.77,104.92,105.52,33878385.0,105.3792,76998
2015-03-30 04:00:00,106.16,106.82,106.16,106.73,30570196.0,106.517,71979
2015-03-31 04:00:00,106.43,106.65,105.57,105.6,30488101.0,106.0867,75765
2015-04-01 04:00:00,105.6,105.62,104.37,105.05,32970452.0,104.8781,100436
2015-04-02 04:00:00,105.15,105.46,104.78,105.12,19164241.0,105.1636,57418
2015-04-06 04:00:00,104.5,106.27,104.34,105.98,24451142.0,105.591,72631
2015-04-07 04:00:00,105.92,106.7,105.8,105.8,19379381.0,106.281,59184
2015-04-08 04:00:00,105.84,106.79,105.83,106.64,25866907.0,106.4109,86426
2015-04-09 04:00:00,106.59,107.35,106.23,107.31,23114727.0,106.8687,75500
2015-04-10 04:00:00,107.27,107.76,107.03,107.75,17164343.0,107.5352,52429
