date,open,high,low,close,volume,vwap,trades
2015-01-02 05:00:00,2.7,2.73,2.64,2.69,8330255.0,2.6881,11703
2015-01-05 05:00:00,2.67,2.7,2.64,2.66,8878176.0,2.6625,16576
2015-01-06 05:00:00,2.65,2.66,2.55,2.63,13916645.0,2.6074,20505
2015-01-07 05:00:00,2.63,2.65,2.54,2.58,12377554.0,2.5738,23307
2015-01-08 05:00:00,2.59,2.645,2.56,2.61,11136587.0,2.611,15888
2015-01-09 05:00:00,2.63,2.64,2.58,2.63,8907618.0,2.6142,15563
2015-01-12 05:00:00,2.62,2.64,2.55,2.63,9979638.0,2.6001,10998
2015-01-13 05:00:00,2.64,2.68,2.6,2.66,17907354.0,2.6428,22046
2015-01-14 05:00:00,2.6,2.66,2.58,2.63,9989870.0,2.6121,16988
2015-01-15 05:00:00,2.62,2.65,2.49,2.52,17744035.0,2.5362,29557
2015-01-16 05:00:00,2.52,2.53,2.39,2.39,30192441.0,2.4359,47255
2015-01-20 05:00:00,2.39,2.43,2.19,2.24,56713301.0,2.2677,76870
2015-01-21 05:00:00,2.18,2.45,2.14,2.45,46530825.0,2.3467,60480
2015-01-22 05:00:00,2.42,2.5,2.37,2.47,36169577.0,2.4531,57184
2015-01-23 05:00:00,2.48,2.5,2.43,2.45,11107160.0,2.4547,22825
2015-01-26 05:00:00,2.44,2.64,2.44,2.61,36571306.0,2.5719,47735
2015-01-27 05:00:00,2.58,2.84,2.56,2.7,51805831.0,2.728,62775
2015-01-28 05:00:00,2.71,2.75,2.6,2.63,24786168.0,2.6548,30496
2015-01-29 05:00:00,2.63,2.69,2.51,2.61,17790203.0,2.5874,27621
2015-01-30 05:00:00,2.56,2.6,2.51,2.57,12908182.0,2.5594,20624
2015-02-02 05:00:00,2.69,2.75,2.65,2.67,25688696.0,2.6833,47525
2015-02-03 05:00:00,2.7,2.8,2.68,2.76,22592285.0,2.7624,38144
2015-02-04 05:00:00,2.78,2.92,2.76,2.85,34829278.0,2.8313,33711
2015-02-05 05:00:00,2.88,3.37,2.87,3.31,73355631.0,3.2057,83277
2015-02-06 05:00:00,3.2,3.21,3.0,3.03,38299959.0,3.0831,55199
2015-02-09 05:00:00,3.03,3.07,2.93,3.04,24133773.0,3.004,36020
2015-02-10 05:00:00,3.07,3.1,3.01,3.04,13995062.0,3.0543,20035
2015-02-11 05:00:00,3.03,3.1,3.0,3.07,11733794.0,3.0525,18057
2015-02-12 05:00:00,3.08,3.15,3.05,3.12,12974994.0,3.1142,22524
2015-02-13 05:00:00,3.13,3.18,3.11,3.15,9627555.0,3.1402,16148
2015-02-17 05:00:00,3.16,3.17,3.08,3.11,8678124.0,3.1219,13640
2015-02-18 05:00:00,3.11,3.135,3.06,3.08,7286117.0,3.0894,18142
2015-02-19 05:00:00,3.06,3.08,3.01,3.055,6573575.0,3.0491,11824
2015-02-20 05:00:00,3.03,3.13,3.02,3.06,10667514.0,3.0747,14761
2015-02-23 05:00:00,3.05,3.1,3.03,3.06,6323536.0,3.0644,14908
2015-02-24 05:00:00,3.06,3.115,3.02,3.11,10916320.0,3.0693,11764
2015-02-25 05:00:00,3.08,3.14,3.06,3.1,6151341.0,3.1095,10199
2015-02-26 05:00:00,3.1,3.125,3.06,3.08,8680872.0,3.0881,13760
2015-02-27 05:00:00,3.07,3.12,3.07,3.11,7150249.0,3.1083,13736
2015-03-02 05:00:00,3.13,3.23,3.11,3.21,15638083.0,3.1817,22719
2015-03-03 05:00:00,3.2,3.23,3.13,3.14,8645029.0,3.1755,17146
2015-03-04 05:00:00,3.14,3.14,3.01,3.05,12122102.0,3.0453,21261
2015-03-05 05:00:00,3.1,3.1,2.98,2.98,11472270.0,3.0037,24137
2015-03-06 05:00:00,2.96,2.99,2.83,2.92,16785236.0,2.9007,28990
2015-03-09 04:00:00,2.92,2.98,2.9,2.93,12405937.0,2.9426,20137
2015-03-10 04:00:00,2.97,2.98,2.92,2.92,10312381.0,2.9401,17433
2015-03-11 04:00:00,2.92,2.945,2.8,2.84,11772832.0,2.8582,18906
2015-03-12 04:00:00,2.76,2.79,2.715,2.76,13847187.0,2.7435,20933
2015-03-13 04:00:00,2.74,2.78,2.71,2.75,8099030.0,2.7405,13369
2015-03-16 04:00:00,2.75,2.81,2.75,2.76,6132875.0,2.7756,13205
2015-03-17 04:00:00,2.75,2.795,2.7399,2.77,7742219.0,2.7672,11234
2015-03-18 04:00:00,2.77,2.82,2.72,2.75,11385190.0,2.7596,17667
2015-03-19 04:00:00,2.76,2.78,2.73,2.74,8819433.0,2.7602,14464
2015-03-20 04:00:00,2.76,2.8,2.74,2.8,10764776.0,2.7861,14597
2015-03-23 04:00:00,2.81,2.85,2.8,2.84,7450247.0,2.8305,11914
2015-03-24 04:00:00,2.85,2.85,2.76,2.79,8724501.0,2.7877,13177
2015-03-25 04:00:00,2.78,2.79,2.56,2.63,26985252.0,2.6365,37147
2015-03-26 04:00:00,2.59,2.7,2.53,2.65,28286331.0,2.6389,44003
2015-03-27 04:00:00,2.7,2.8,2.63,2.72,16844090.0,2.6929,23860
2015-03-30 04:00:00,2.73,2.76,2.655,2.7,8558207.0,2.686,15303
2015-03-31 04:00:00,2.66,2.7,2.65,2.68,7025016.0,2.6669,13166
2015-04-01 04:00:00,2.66,2.75,2.65,2.69,11240503.0,2.697,19583
2015-04-02 04:00:00,2.66,2.7,2.65,2.69,7047568.0,2.6703,12829
2015-04-06 04:00:00,2.68,2.73,2.68,2.7,8178519.0,2.7016,12948
2015-04-07 04:00:00,2.7,2.74,2.69,2.7,5738069.0,2.7109,9987
2015-04-08 04:00:00,2.68,2.74,2.68,2.71,4348995.0,2.7154,10990
2015-04-09 04:00:00,2.69,2.75,2.69,2.72,7127564.0,2.73,11895
2015-04-10 04:00:00,2.74,2.78,2.73,2.76,6184822.0,2.7481,14972
2015-04-13 04:00:00,2.76,2.8,2.73,2.78,8391501.0,2.7697,15219
2015-04-14 04:00:00,2.77,2.79,2.65,2.67,13364127.0,2.6891,19700
2015-04-15 04:00:00,2.7,2.74,2.65,2.7,15281419.0,2.7029,23740
2015-04-16 04:00:00,2.72,2.94,2.7,2.87,28617313.0,2.828,42748
2015-04-17 04:00:00,2.535,2.58,2.45,2.575,53185288.0,2.4992,56165
