date,open,high,low,close,volume,vwap,trades
2015-01-02 05:00:00,111.63,113.0,110.85,112.58,5907276.0,112.1775,43765
2015-01-05 05:00:00,110.96,111.2,107.44,108.08,11758103.0,108.592,83103
2015-01-06 05:00:00,107.87,109.02,106.48,108.03,11591591.0,107.9429,86906
2015-01-07 05:00:00,109.25,109.725,107.51,107.94,10353817.0,108.4129,76401
2015-01-08 05:00:00,109.19,110.44,108.6,110.41,8650761.0,109.9621,63110
2015-01-09 05:00:00,110.14,110.22,107.672,108.21,9584510.0,108.628,71070
2015-01-12 05:00:00,107.47,107.47,105.56,105.88,8912332.0,106.1613,61938
2015-01-13 05:00:00,106.92,107.66,103.19,104.2,13277742.0,104.8793,96929
2015-01-14 05:00:00,103.2,104.41,101.83,103.9,14116923.0,103.1586,91087
2015-01-15 05:00:00,104.41,104.94,102.53,102.67,9664562.0,103.2116,69545
2015-01-16 05:00:00,102.47,105.14,102.47,105.12,12604555.0,104.3208,73738
2015-01-20 05:00:00,104.56,106.58,103.81,106.47,10406775.0,105.6074,70991
2015-01-21 05:00:00,106.79,108.27,106.35,108.16,8271024.0,107.6968,63937
2015-01-22 05:00:00,108.76,109.12,106.99,108.92,7471142.0,108.0831,60679
2015-01-23 05:00:00,108.22,108.75,106.73,106.85,7984439.0,107.6208,58388
2015-01-26 05:00:00,107.22,109.35,106.32,108.88,7670519.0,108.3938,52386
2015-01-27 05:00:00,108.11,108.812,107.63,108.26,6388680.0,108.2801,52691
2015-01-28 05:00:00,108.16,108.17,103.42,103.71,10526500.0,105.3045,81569
2015-01-29 05:00:00,104.24,104.63,101.66,103.0,13994381.0,102.6331,108442
2015-01-30 05:00:00,101.6,103.28,98.88,102.53,20584736.0,101.38,133193
2015-02-02 05:00:00,103.98,106.13,102.97,106.06,11537611.0,104.5085,90213
2015-02-03 05:00:00,107.7,110.11,107.67,109.53,14266747.0,109.0527,101321
2015-02-04 05:00:00,108.49,109.28,107.392,108.35,10176015.0,108.2203,83602
2015-02-05 05:00:00,109.57,110.11,108.57,109.31,7533342.0,109.3433,59649
2015-02-06 05:00:00,109.66,110.46,109.11,109.61,7655453.0,109.8056,57833
2015-02-09 05:00:00,109.84,111.5,109.65,110.43,6402999.0,110.7584,47725
2015-02-10 05:00:00,110.52,110.62,108.0852,110.18,7033704.0,109.4375,52933
2015-02-11 05:00:00,108.98,110.18,108.29,109.98,8662041.0,109.4088,55336
2015-02-12 05:00:00,110.28,111.05,109.82,110.86,6618029.0,110.5316,51053
2015-02-13 05:00:00,111.35,112.84,111.1,112.78,7494358.0,112.2814,52170
2015-02-17 05:00:00,112.31,112.93,111.52,112.4,7097331.0,112.2324,52134
2015-02-18 05:00:00,111.25,111.65,110.37,110.44,6920274.0,110.8437,52737
2015-02-19 05:00:00,108.2,109.58,107.24,108.35,9721100.0,108.5378,69724
2015-02-20 05:00:00,108.43,108.87,107.5,108.6,7610626.0,108.2277,55100
2015-02-23 05:00:00,107.79,108.5,107.35,107.86,6723971.0,107.8191,53485
2015-02-24 05:00:00,107.89,108.24,107.34,107.96,5708397.0,107.858,45945
2015-02-25 05:00:00,108.12,108.78,107.76,108.58,4806459.0,108.3748,37411
2015-02-26 05:00:00,107.89,107.92,106.6,107.06,5903095.0,107.1154,44766
2015-02-27 05:00:00,107.52,107.73,106.57,106.68,6396479.0,106.8426,42519
2015-03-02 05:00:00,106.32,106.34,104.93,105.9,7343708.0,105.636,53740
2015-03-03 05:00:00,105.88,106.215,104.8097,105.16,6901215.0,105.4246,47892
2015-03-04 05:00:00,105.64,105.64,104.44,105.16,5784901.0,104.9532,43753
2015-03-05 05:00:00,105.01,105.31,104.33,104.73,5156898.0,104.872,36478
2015-03-06 05:00:00,104.22,104.52,103.165,103.55,7213295.0,103.7379,52569
2015-03-09 04:00:00,103.6,105.63,103.5,103.95,7506197.0,104.5908,54558
2015-03-10 04:00:00,103.79,104.55,102.3301,102.91,10679023.0,103.1343,74783
2015-03-11 04:00:00,103.52,103.89,102.45,103.54,8440653.0,103.2759,61398
2015-03-12 04:00:00,104.22,104.51,102.3,102.42,5900575.0,103.0854,44762
2015-03-13 04:00:00,101.84,101.84,100.66,101.62,8345174.0,101.1412,60716
2015-03-16 04:00:00,101.44,103.27,101.0,103.13,6780238.0,102.4039,48018
2015-03-17 04:00:00,102.3,103.545,102.1,103.17,7097520.0,102.8062,49644
