feature,importance,raw,pct
ffi12,0.0014433580123432604,11062.103654623032,0.0014433580123432604
nonfarm_payrolls,0.0014418509251629046,11050.553121447563,0.0014418509251629046
pretret_noa,0.0014289293471174656,10951.520286560059,0.0014289293471174656
vol_3m,0.001426965152494629,10936.46641612053,0.001426965152494629
adv_sale,0.0014197896206642883,10881.47210687399,0.0014197896206642883
capex_intensity,0.0013957750576075298,10697.421037435532,0.0013957750576075298
peg_1yrforward,0.001376609212358982,10550.531239509583,0.001376609212358982
cash_lt,0.0013744290117778874,10533.821868300438,0.0013744290117778874
aftret_invcapx,0.0013694399931438686,10495.585311055183,0.0013694399931438686
ix_log_market_cap_x_initial_claims,0.0013664470770677895,10472.647171258926,0.0013664470770677895
ix_market_cap_x_initial_claims,0.0013648467791981794,10460.382257938385,0.0013648467791981794
ix_up_vol_x_consumer_credit,0.001363413654003815,10449.39858007431,0.001363413654003815
growth_vs_industry,0.0013627113343626116,10444.015901207924,0.0013627113343626116
ix_log_price_x_housing_starts,0.0013554084750544782,10388.045735836029,0.0013554084750544782
ix_mom_3m_x_initial_claims,0.0013534736063302263,10373.216623306274,0.0013534736063302263
capei,0.0013504441436809444,10349.998385310173,0.0013504441436809444
cash_ratio,0.0013481425413587687,10332.358573675156,0.0013481425413587687
ix_realized_vol_x_commercial_loans,0.0013391452734661023,10263.402216911316,0.0013391452734661023
ix_log_price_x_case_shiller_hpi,0.001329117025019057,10186.544276714325,0.001329117025019057
ix_log_price_x_durable_goods_orders,0.001328079571198353,10178.593081235886,0.001328079571198353
ohlson_o_score,0.0013256534498178624,10159.998937606812,0.0013256534498178624
mom_6m,0.0013208399459338975,10123.107550680637,0.0013208399459338975
gpm,0.0013165403309023539,10090.154681921005,0.0013165403309023539
roe_vs_industry,0.0013109146308377796,10047.038506507874,0.0013109146308377796
ix_market_cap_x_case_shiller_hpi,0.0012904618513850327,9890.285459518433,0.0012904618513850327
debt_at,0.0012841598178672871,9841.985767126083,0.0012841598178672871
ix_mom_6m_x_consumer_credit,0.001275189784088123,9773.238136529922,0.001275189784088123
mktcap,0.0012637992200875124,9685.939213752747,0.0012637992200875124
ix_market_cap_x_retail_sales,0.0012574970013197715,9637.638101577759,0.0012574970013197715
interest_coverage_trend,0.0012504236208862856,9583.426695346832,0.0012504236208862856
market_cap_lag3,0.0012503026310503572,9582.499411821365,0.0012503026310503572
cfm,0.0012477145371688517,9562.663887619972,0.0012477145371688517
gross_margin_trend,0.0012396265710233063,9500.676550388336,0.0012396265710233063
beneish_lvgi,0.0012386825407193697,9493.441366195679,0.0012386825407193697
ix_log_price_x_manufacturing_employment,0.0012329283482718386,9449.340406656265,0.0012329283482718386
at_turn,0.0012318248794410637,9440.883262634277,0.0012318248794410637
ix_log_price_x_retail_sales,0.0012307488334734713,9432.636291384697,0.0012307488334734713
revenue_cagr_2yr,0.0012221208999268957,9366.510566234589,0.0012221208999268957
beta_smb,0.0012181069950683364,9335.747421383858,0.0012181069950683364
ix_vol_6m_x_durable_goods_orders,0.0011990556789571495,9189.735391259193,0.0011990556789571495
ix_log_price_x_initial_claims,0.001196420396442399,9169.538206577301,0.001196420396442399
totdebt_invcap,0.0011912830959352734,9130.165195703506,0.0011912830959352734
capex_to_depreciation,0.0011907554402706894,9126.121166706085,0.0011907554402706894
dso,0.0011886923568984861,9110.309398651123,0.0011886923568984861
unemp_rate_black,0.0011810931087817287,9052.067666769028,0.0011810931087817287
sga_efficiency_trend,0.00117922789831745,9037.772425174713,0.00117922789831745
pay_turn,0.0011686995902178653,8957.08195579052,0.0011686995902178653
beneish_aqi,0.0011657029362915083,8934.115168571472,0.0011657029362915083
ix_up_vol_x_commercial_loans,0.001163116648574123,8914.293487071991,0.001163116648574123
beneish_gmi,0.001157406298656526,8870.528542995453,0.001157406298656526
leading_index,0.0011522468717562275,8830.98595225811,0.0011522468717562275
ix_log_price_x_nonfarm_payrolls,0.0011488476414687377,8804.933761835098,0.0011488476414687377
ix_vol_3m_x_building_permits,0.0011455903797936296,8779.9696393013,0.0011455903797936296
mom_3m,0.0011434472324312532,8763.544249296188,0.0011434472324312532
ix_vol_3m_x_durable_goods_orders,0.0011400747303116872,8737.696907401085,0.0011400747303116872
